order_id,customer_id,status
O0016692,C004187,
O0016693,C020795,Shipped
O0016694,C017563,Cancelled
O0016695,C011552,Delivered
O0016696,C020443,Cancelled
O0016697,C010599,Returned
O0016698,C002782,
O0016699,C006147,Shipped
O0016700,C008134,Cancelled
O0016701,C023448,Cancelled
O0016702,C020087,
O0016703,C002896,delivered
O0016704,C004437,Returned
O0016705,C023056,Returned
O0016706,C018529,delivered
O0016707,C023475,Shipped
O0016708,C004620,delivered
O0016709,C007275,Shipped
O0016710,C018037,Cancelled
O0016711,C003304,Shipped
O0016712,C002650,Returned
O0016713,C018806,Delivered
O0016714,C020801,Cancelled
O0016715,C017798,Delivered
O0016716,C023314,Cancelled
O0016717,C011841,Delivered
O0016718,C009876,delivered
O0016719,C018167,Cancelled
O0016720,C000589,Cancelled
O0016721,C020450,delivered
O0016722,C018845,Returned
O0016723,C018006,
O0016724,C008632,Cancelled
O0016725,C010895,
O0016726,C001615,Returned
O0016727,C010975,
O0016728,C013387,Delivered
O0016729,C015085,Cancelled
O0016730,C022880,Cancelled
O0016731,C017478,Delivered
O0016732,C003347,Delivered
O0016733,C018927,Returned
O0016734,C020275,Returned
O0016735,C008298,Shipped
O0016736,C012743,Returned
O0016737,C016493,Delivered
O0016738,C019399,delivered
O0016739,C023304,Returned
O0016740,C003534,Cancelled
O0016741,C020463,delivered
O0016742,C014713,Cancelled
O0016743,C014862,Shipped
O0016744,C021364,Delivered
O0016745,C017957,delivered
O0016746,C008470,
O0016747,C024556,Returned
O0016748,C002061,
O0016749,C013949,Returned
O0016750,C003995,Returned
O0016751,C021810,delivered
O0016752,C011749,
O0016753,C014530,delivered
O0016754,C014532,
O0016755,C006644,
O0016756,C004031,Delivered
O0016757,C023137,Shipped
O0016758,C000405,Cancelled
O0016759,C023795,Returned
O0016760,C003269,delivered
O0016761,C018152,Delivered
O0016762,C003937,Cancelled
O0016763,C008262,Delivered
O0016764,C000660,Cancelled
O0016765,C005655,Shipped
O0016766,C019211,
O0016767,C000526,Shipped
O0016768,C008270,
O0016769,C002278,Shipped
O0016770,C017060,Delivered
O0016771,C015158,delivered
O0016772,C004962,Delivered
O0016773,C013355,Cancelled
O0016774,C023348,Delivered
O0016775,C012248,
O0016776,C016562,Shipped
O0016777,C005979,Returned
O0016778,C014066,delivered
O0016779,C006185,Returned
O0016780,C013738,Delivered
O0016781,C004482,Delivered
O0016782,C003653,Delivered
O0016783,C009643,Returned
O0016784,C013978,Shipped
O0016785,C021368,Cancelled
O0016786,C004024,
O0016787,C012832,Returned
O0016788,C000519,
O0016789,C005124,Returned
O0016790,C003646,Cancelled
O0016791,C006266,
O0016792,C009620,Returned
O0016793,C015339,Returned
O0016794,C011120,Returned
O0016795,C012630,Delivered
O0016796,C017082,delivered
O0016797,C007367,
O0016798,C006467,
O0016799,C008722,Delivered
O0016800,C013222,
O0016801,C006678,Cancelled
O0016802,C018941,delivered
O0016803,C013561,Delivered
O0016804,C010376,Returned
O0016805,C023680,Cancelled
O0016806,C004311,Cancelled
O0016807,C019413,Shipped
O0016808,C008162,
O0016809,C023250,
O0016810,C012166,Delivered
O0016811,C016509,
O0016812,C014425,
O0016813,C001031,Returned
O0016814,C022405,Shipped
O0016815,C007716,
O0016816,C022072,
O0016817,C002436,Returned
O0016818,C000581,delivered
O0016819,C001454,
O0016820,C020488,delivered
O0016821,C001424,Returned
O0016822,C008372,Cancelled
O0016823,C001545,Returned
O0016824,C013711,
O0016825,C022041,Shipped
O0016826,C002521,Shipped
O0016827,C011192,
O0016828,C013804,Cancelled
O0016829,C012618,Returned
O0016830,C015790,
O0016831,C010012,Cancelled
O0016832,C024604,Shipped
O0016833,C006796,Returned
O0016834,C007276,
O0016835,C010752,Delivered
O0016836,C002587,Cancelled
O0016837,C014608,delivered
O0016838,C001190,Delivered
O0016839,C008125,Returned
O0016840,C004365,Returned
O0016841,C015743,Shipped
O0016842,C022607,delivered
O0016843,C011832,Delivered
O0016844,C005306,Delivered
O0016845,C015343,
O0016846,C001557,Shipped
O0016847,C017737,Returned
O0016848,C001406,Shipped
O0016849,C002156,Shipped
O0016850,C024339,
O0016851,C000986,delivered
O0016852,C013393,
O0016853,C019619,delivered
O0016854,C016213,Shipped
O0016855,C021981,
O0016856,C018739,Cancelled
O0016857,C011106,Shipped
O0016858,C024877,Cancelled
O0016859,C020093,delivered
O0016860,C022426,Shipped
O0016861,C021486,Delivered
O0016862,C010764,Delivered
O0016863,C014886,Returned
O0016864,C004418,
O0016865,C010291,Returned
O0016866,C018688,Returned
O0016867,C004605,Returned
O0016868,C015859,Delivered
O0016869,C022471,Returned
O0016870,C007396,Cancelled
O0016871,C012668,delivered
O0016872,C013353,Cancelled
O0016873,C024904,delivered
O0016874,C022513,Shipped
O0016875,C001181,
O0016876,C017461,delivered
O0016877,C015710,Delivered
O0016878,C009911,Delivered
O0016879,C024753,
O0016880,C004730,Cancelled
O0016881,C010660,
O0016882,C021369,Returned
O0016883,C011960,Cancelled
O0016884,C014246,Returned
O0016885,C016288,Delivered
O0016886,C009758,delivered
O0016887,C004535,Returned
O0016888,C006147,Delivered
O0016889,C007075,Delivered
O0016890,C003851,
O0016891,C018931,Returned
O0016892,C013834,
O0016893,C007926,Delivered
O0016894,C013738,Shipped
O0016895,C009609,
O0016896,C005685,Shipped
O0016897,C008105,Shipped
O0016898,C001639,
O0016899,C012403,
O0016900,C005562,
O0016901,C015015,Returned
O0016902,C009770,Delivered
O0016903,C010442,Shipped
O0016904,C008244,Cancelled
O0016905,C007507,
O0016906,C004780,
O0016907,C010094,
O0016908,C008926,Delivered
O0016909,C011137,Delivered
O0016910,C012596,Delivered
O0016911,C001071,Shipped
O0016912,C017355,
O0016913,C020636,Cancelled
O0016914,C014764,Delivered
O0016915,C020794,Delivered
O0016916,C018370,Cancelled
O0016917,C011880,Delivered
O0016918,C006651,Delivered
O0016919,C020185,
O0016920,C002594,Returned
O0016921,C012058,
O0016922,C011787,Returned
O0016923,C006196,Returned
O0016924,C010698,Cancelled
O0016925,C018357,
O0016926,C016503,Returned
O0016927,C000796,Returned
O0016928,C013652,Returned
O0016929,C020946,Returned
O0016930,C021509,Returned
O0016931,C012052,Cancelled
O0016932,C000176,Shipped
O0016933,C013342,Returned
O0016934,C000608,delivered
O0016935,C013386,delivered
O0016936,C011500,Returned
O0016937,C016741,
O0016938,C022073,Shipped
O0016939,C016194,Cancelled
O0016940,C017912,Delivered
O0016941,C012022,Cancelled
O0016942,C007363,Shipped
O0016943,C013269,Returned
O0016944,C004512,Returned
O0016945,C023858,Cancelled
O0016946,C000860,Shipped
O0016947,C014376,
O0016948,C019110,delivered
O0016949,C023268,Cancelled
O0016950,C002600,Shipped
O0016951,C005106,
O0016952,C016973,delivered
O0016953,C019697,delivered
O0016954,C023571,Cancelled
O0016955,C011373,Delivered
O0016956,C021535,Cancelled
O0016957,C000253,delivered
O0016958,C013572,delivered
O0016959,C006987,Delivered
O0016960,C007792,Cancelled
O0016961,C020125,Delivered
O0016962,C020273,Cancelled
O0016963,C001693,Returned
O0016964,C011216,
O0016965,C024907,
O0016966,C018702,delivered
O0016967,C004752,Returned
O0016968,C019665,
O0016969,C007178,
O0016970,C020282,Delivered
O0016971,C005822,Cancelled
O0016972,C023964,
O0016973,C024449,Delivered
O0016974,C021305,Cancelled
O0016975,C000570,Shipped
O0016976,C000022,Delivered
O0016977,C007324,Cancelled
O0016978,C018659,Shipped
O0016979,C013556,Delivered
O0016980,C020588,Cancelled
O0016981,C004997,Delivered
O0016982,C006077,Shipped
O0016983,C001904,
O0016984,C007145,Delivered
O0016985,C013069,
O0016986,C009342,Cancelled
O0016987,C015648,Shipped
O0016988,C005639,delivered
O0016989,C023350,Shipped
O0016990,C004395,delivered
O0016991,C014805,delivered
O0016992,C006391,delivered
O0016993,C024305,
O0016994,C000256,Returned
O0016995,C001035,
O0016996,C003434,
O0016997,C007311,delivered
O0016998,C011164,Delivered
O0016999,C017514,Cancelled
O0017000,C005111,Delivered
O0017001,C014563,Delivered
O0017002,C024874,Delivered
O0017003,C020700,Delivered
O0017004,C006192,delivered
O0017005,C023517,Delivered
O0017006,C004348,Shipped
O0017007,C014960,Cancelled
O0017008,C017728,delivered
O0017009,C006000,delivered
O0017010,C008452,Shipped
O0017011,C005965,
O0017012,C012753,Shipped
O0017013,C012298,Returned
O0017014,C010348,Cancelled
O0017015,C017172,Cancelled
O0017016,C023321,delivered
O0017017,C024234,
O0017018,C007589,Cancelled
O0017019,C023210,
O0017020,C000719,Shipped
O0017021,C019290,Shipped
O0017022,C010520,
O0017023,C017977,Shipped
O0017024,C015885,Delivered
O0017025,C015788,Returned
O0017026,C021307,Returned
O0017027,C012858,Shipped
O0017028,C000587,
O0017029,C005113,Returned
O0017030,C008567,Shipped
O0017031,C001763,Shipped
O0017032,C021379,Delivered
O0017033,C009478,Shipped
O0017034,C018388,Delivered
O0017035,C014055,Shipped
O0017036,C001966,Delivered
O0017037,C017610,Returned
O0017038,C020563,
O0017039,C007426,delivered
O0017040,C013795,delivered
O0017041,C006265,delivered
O0017042,C009715,Cancelled
O0017043,C008647,Shipped
O0017044,C011055,delivered
O0017045,C005033,
O0017046,C011004,Delivered
O0017047,C023527,Delivered
O0017048,C011024,delivered
O0017049,C014971,delivered
O0017050,C001731,
O0017051,C006395,Returned
O0017052,C020418,
O0017053,C010938,Cancelled
O0017054,C015375,Delivered
O0017055,C000897,Shipped
O0017056,C021957,Shipped
O0017057,C007564,Cancelled
O0017058,C003723,Returned
O0017059,C007849,Cancelled
O0017060,C022761,
O0017061,C021811,Delivered
O0017062,C005944,Delivered
O0017063,C020723,Delivered
O0017064,C006020,Shipped
O0017065,C008474,Cancelled
O0017066,C019067,
O0017067,C024241,delivered
O0017068,C000348,Cancelled
O0017069,C008314,
O0017070,C018414,Delivered
O0017071,C006656,Returned
O0017072,C020959,Returned
O0017073,C015697,Shipped
O0017074,C002674,Cancelled
O0017075,C012351,
O0017076,C021770,Shipped
O0017077,C010399,
O0017078,C014996,Cancelled
O0017079,C015137,Shipped
O0017080,C003489,Shipped
O0017081,C022586,delivered
O0017082,C009012,Cancelled
O0017083,C007500,
O0017084,C016563,Delivered
O0017085,C007964,Shipped
O0017086,C007201,Cancelled
O0017087,C011381,
O0017088,C013017,Shipped
O0017089,C003638,
O0017090,C004178,Delivered
O0017091,C020912,delivered
O0017092,C006900,Delivered
O0017093,C014671,
O0017094,C022356,Delivered
O0017095,C022881,Cancelled
O0017096,C024538,
O0017097,C017943,Returned
O0017098,C016629,Cancelled
O0017099,C012778,Delivered
O0017100,C009017,
O0017101,C015795,Cancelled
O0017102,C009182,Cancelled
O0017103,C007129,Shipped
O0017104,C002641,Returned
O0017105,C012082,Cancelled
O0017106,C018439,Delivered
O0017107,C005598,
O0017108,C006558,Shipped
O0017109,C023771,Shipped
O0017110,C003296,Returned
O0017111,C024620,Shipped
O0017112,C023288,delivered
O0017113,C003034,
O0017114,C013670,
O0017115,C009392,Delivered
O0017116,C012938,Returned
O0017117,C006910,
O0017118,C003044,Shipped
O0017119,C021040,Delivered
O0017120,C004050,delivered
O0017121,C023379,delivered
O0017122,C023314,Delivered
O0017123,C000353,Returned
O0017124,C012224,Returned
O0017125,C008320,Returned
O0017126,C014619,Delivered
O0017127,C010950,Returned
O0017128,C012485,delivered
O0017129,C000280,Cancelled
O0017130,C010245,Shipped
O0017131,C019199,delivered
O0017132,C024487,Cancelled
O0017133,C002803,
O0017134,C007973,
O0017135,C000161,Cancelled
O0017136,C001685,Returned
O0017137,C020316,Cancelled
O0017138,C010928,
O0017139,C022197,Delivered
O0017140,C023502,Shipped
O0017141,C006657,
O0017142,C000256,delivered
O0017143,C013533,delivered
O0017144,C004950,Shipped
O0017145,C003921,Returned
O0017146,C011241,Cancelled
O0017147,C020051,Cancelled
O0017148,C002395,delivered
O0017149,C006821,delivered
O0017150,C016986,Returned
O0017151,C013462,delivered
O0017152,C023355,Delivered
O0017153,C009594,Cancelled
O0017154,C007263,Shipped
O0017155,C012104,Cancelled
O0017156,C000447,delivered
O0017157,C010246,
O0017158,C004885,Shipped
O0017159,C000584,
O0017160,C008927,Returned
O0017161,C004483,delivered
O0017162,C011529,Cancelled
O0017163,C012091,Shipped
O0017164,C021371,delivered
O0017165,C016303,
O0017166,C016873,
O0017167,C018217,
O0017168,C015041,Cancelled
O0017169,C023026,Shipped
O0017170,C004019,Delivered
O0017171,C018352,Cancelled
O0017172,C012350,
O0017173,C015611,
O0017174,C005669,
O0017175,C017240,delivered
O0017176,C015595,delivered
O0017177,C021677,delivered
O0017178,C011310,
O0017179,C010609,
O0017180,C007115,delivered
O0017181,C014466,Cancelled
O0017182,C021238,Cancelled
O0017183,C002777,
O0017184,C006500,Delivered
O0017185,C007688,Returned
O0017186,C017057,
O0017187,C002175,
O0017188,C024140,Shipped
O0017189,C000820,Returned
O0017190,C016172,Cancelled
O0017191,C020715,delivered
O0017192,C013211,Cancelled
O0017193,C011342,
O0017194,C022836,Delivered
O0017195,C018475,Returned
O0017196,C023538,Delivered
O0017197,C012622,delivered
O0017198,C013713,Delivered
O0017199,C024609,Cancelled
O0017200,C021013,Returned
O0017201,C011302,Returned
O0017202,C009479,Cancelled
O0017203,C014249,Shipped
O0017204,C003115,Delivered
O0017205,C000644,Returned
O0017206,C003868,Cancelled
O0017207,C010483,delivered
O0017208,C019154,Returned
O0017209,C004370,
O0017210,C018224,Cancelled
O0017211,C024229,delivered
O0017212,C018116,delivered
O0017213,C018089,Shipped
O0017214,C011871,Cancelled
O0017215,C006051,
O0017216,C009083,Cancelled
O0017217,C010942,
O0017218,C012769,delivered
O0017219,C024504,delivered
O0017220,C004928,Shipped
O0017221,C009749,Cancelled
O0017222,C014572,Shipped
O0017223,C023439,Shipped
O0017224,C021924,Shipped
O0017225,C013277,Cancelled
O0017226,C022519,delivered
O0017227,C008649,
O0017228,C006360,Shipped
O0017229,C011050,
O0017230,C002633,Shipped
O0017231,C004973,Delivered
O0017232,C017823,Cancelled
O0017233,C001539,Shipped
O0017234,C013626,Cancelled
O0017235,C021930,delivered
O0017236,C009968,Shipped
O0017237,C015091,Cancelled
O0017238,C022638,
O0017239,C009472,delivered
O0017240,C008402,
O0017241,C013794,Shipped
O0017242,C016155,
O0017243,C018962,Cancelled
O0017244,C003226,delivered
O0017245,C017786,Shipped
O0017246,C004769,Returned
O0017247,C001505,delivered
O0017248,C003387,Delivered
O0017249,C001393,Delivered
O0017250,C021488,Delivered
O0017251,C009457,Cancelled
O0017252,C002358,delivered
O0017253,C000712,Shipped
O0017254,C010889,delivered
O0017255,C008345,Shipped
O0017256,C001068,
O0017257,C007153,
O0017258,C023715,Delivered
O0017259,C008944,Delivered
O0017260,C002884,Delivered
O0017261,C017091,Returned
O0017262,C011168,delivered
O0017263,C006191,Returned
O0017264,C023242,Returned
O0017265,C013287,Delivered
O0017266,C000318,Returned
O0017267,C012295,Cancelled
O0017268,C004269,
O0017269,C018223,Delivered
O0017270,C009056,Shipped
O0017271,C007705,delivered
O0017272,C024878,Returned
O0017273,C021719,delivered
O0017274,C002681,Cancelled
O0017275,C008766,Shipped
O0017276,C003604,delivered
O0017277,C024931,Cancelled
O0017278,C005030,Shipped
O0017279,C002876,
O0017280,C001807,Shipped
O0017281,C014627,Delivered
O0017282,C007359,
O0017283,C004808,Shipped
O0017284,C005385,Returned
O0017285,C005075,Shipped
O0017286,C014617,
O0017287,C001875,Shipped
O0017288,C015859,Shipped
O0017289,C014025,Returned
O0017290,C000511,Shipped
O0017291,C008024,Returned
O0017292,C012201,delivered
O0017293,C021129,Delivered
O0017294,C021235,Delivered
O0017295,C022558,Delivered
O0017296,C002608,Cancelled
O0017297,C010618,Returned
O0017298,C023869,Delivered
O0017299,C023701,delivered
O0017300,C024533,delivered
O0017301,C001272,Shipped
O0017302,C020686,Shipped
O0017303,C010639,Cancelled
O0017304,C001467,Delivered
O0017305,C000444,delivered
O0017306,C002734,Shipped
O0017307,C010500,Shipped
O0017308,C014363,
O0017309,C002797,Returned
O0017310,C014320,Cancelled
O0017311,C003447,Delivered
O0017312,C001657,Shipped
O0017313,C014235,Cancelled
O0017314,C017778,Shipped
O0017315,C006363,Returned
O0017316,C018428,delivered
O0017317,C015725,delivered
O0017318,C009260,Cancelled
O0017319,C015778,
O0017320,C008648,Cancelled
O0017321,C019882,Cancelled
O0017322,C013941,delivered
O0017323,C017886,Delivered
O0017324,C013858,
O0017325,C001590,delivered
O0017326,C008245,Cancelled
O0017327,C011034,
O0017328,C002353,Delivered
O0017329,C014154,Shipped
O0017330,C013844,Returned
O0017331,C006442,delivered
O0017332,C011561,Delivered
O0017333,C011371,Delivered
O0017334,C023205,Cancelled
O0017335,C023382,Cancelled
O0017336,C013764,
O0017337,C004609,Cancelled
O0017338,C009752,Shipped
O0017339,C004539,Delivered
O0017340,C018667,Shipped
O0017341,C003302,
O0017342,C023701,Shipped
O0017343,C017131,Cancelled
O0017344,C021446,Delivered
O0017345,C009881,
O0017346,C021578,Delivered
O0017347,C018199,Shipped
O0017348,C018524,
O0017349,C015680,Delivered
O0017350,C000291,
O0017351,C011722,Returned
O0017352,C008299,Shipped
O0017353,C021606,Returned
O0017354,C009253,
O0017355,C020610,
O0017356,C001128,Returned
O0017357,C013067,Shipped
O0017358,C007574,Returned
O0017359,C002673,Delivered
O0017360,C002574,
O0017361,C003918,Returned
O0017362,C009119,
O0017363,C005837,
O0017364,C013822,delivered
O0017365,C008787,Returned
O0017366,C014872,delivered
O0017367,C013521,delivered
O0017368,C010795,
O0017369,C017390,
O0017370,C012396,Cancelled
O0017371,C013675,
O0017372,C000535,Delivered
O0017373,C006726,Returned
O0017374,C021641,Cancelled
O0017375,C003654,Shipped
O0017376,C013363,delivered
O0017377,C006697,
O0017378,C023839,Returned
O0017379,C023776,
O0017380,C014382,delivered
O0017381,C000212,Shipped
O0017382,C019723,Delivered
O0017383,C004906,
O0017384,C000657,Returned
O0017385,C001511,delivered
O0017386,C022162,Returned
O0017387,C011626,Delivered
O0017388,C022380,Delivered
O0017389,C011728,Shipped
O0017390,C021638,Cancelled
O0017391,C015080,Returned
O0017392,C015585,Delivered
O0017393,C006384,
O0017394,C017912,delivered
O0017395,C004656,Shipped
O0017396,C003992,
O0017397,C000074,Cancelled
O0017398,C011693,delivered
O0017399,C001160,Shipped
O0017400,C024252,delivered
O0017401,C024722,Returned
O0017402,C002914,Cancelled
O0017403,C009344,delivered
O0017404,C014966,Cancelled
O0017405,C015924,Returned
O0017406,C018741,Returned
O0017407,C010599,delivered
O0017408,C008530,Returned
O0017409,C005026,Cancelled
O0017410,C023338,Delivered
O0017411,C005847,Shipped
O0017412,C019380,delivered
O0017413,C013739,delivered
O0017414,C014453,
O0017415,C001315,Cancelled
O0017416,C007918,Returned
O0017417,C007946,Shipped
O0017418,C016113,Cancelled
O0017419,C016391,Returned
O0017420,C014857,Returned
O0017421,C002124,Returned
O0017422,C022763,Shipped
O0017423,C002988,
O0017424,C014466,Delivered
O0017425,C005360,
O0017426,C024296,
O0017427,C005623,Cancelled
O0017428,C013163,delivered
O0017429,C022720,
O0017430,C000671,Delivered
O0017431,C022866,
O0017432,C014439,Cancelled
O0017433,C015254,Delivered
O0017434,C021779,Delivered
O0017435,C018803,Shipped
O0017436,C013047,Returned
O0017437,C000523,Cancelled
