payment_id,order_id,payment_method,amount
PAY0023864,O0053016,UPI,1222.97
PAY0023865,O0082116,COD,15025.85
PAY0023866,O0006474,COD,21116.19
PAY0023867,O0031755,Card,6434.54
PAY0023868,O0096808,COD,1705.74
PAY0023869,O0042744,UPI,12491.39
PAY0023870,O0011944,Card,6505.29
PAY0023871,O0039407,NetBanking,23201.49
PAY0023872,O0066037,COD,12049.42
PAY0023873,O0036394,NetBanking,24316.68
PAY0023874,O0078068,COD,15397.12
PAY0023875,O0062224,Unknown,9852.33
PAY0023876,O0097966,Card,13616.77
PAY0023877,O0092161,UPI,-56.5
PAY0023878,O0053587,Unknown,9975.34
PAY0023879,O0040442,UPI,12252.65
PAY0023880,O0025794,UPI,22136.79
PAY0023881,O0093784,Card,14204.82
PAY0023882,O0051290,NetBanking,22483.08
PAY0023883,O0061244,UPI,22041.74
PAY0023884,O0027619,UPI,5593.5
PAY0023885,O0080152,COD,9431.27
PAY0023886,O0075709,Card,20404.19
PAY0023887,O0070314,COD,22679.51
PAY0023888,O0059731,UPI,5414.64
PAY0023889,O0020960,Unknown,15358.11
PAY0023890,O0073507,COD,18173.51
PAY0023891,O0086768,Unknown,10812.65
PAY0023892,O0054044,Unknown,22040.93
PAY0023893,O0016340,Unknown,20494.81
PAY0023894,O0079483,Unknown,16045.94
PAY0023895,O0050912,UPI,12683.01
PAY0023896,O0038734,COD,11696.9
PAY0023897,O0016112,Unknown,20404.73
PAY0023898,O0002556,Card,13728.26
PAY0023899,O0029708,UPI,7120.18
PAY0023900,O0004611,UPI,8649.13
PAY0023901,O0089948,Card,304.99
PAY0023902,O0009098,COD,753.95
PAY0023903,O0025664,COD,8976.06
PAY0023904,O0000475,Card,4766.09
PAY0023905,O0012264,NetBanking,21544.11
PAY0023906,O0078806,Card,19095.44
PAY0023907,O0033131,UPI,24164.48
PAY0023909,O0001914,UPI,9718.34
PAY0023911,O0033377,Card,13923.8
PAY0023912,O0055621,Card,12952.93
PAY0023913,O0057122,COD,18550.74
PAY0023914,O0009169,COD,20227.48
PAY0023915,O0018811,COD,7958.3
PAY0023916,O0079878,NetBanking,19907.96
PAY0023917,O0040888,UPI,18754.67
PAY0023918,O0081817,Card,18072.22
PAY0023919,O0041150,UPI,14202.13
PAY0023920,O0073981,COD,22938.26
PAY0023921,O0030846,COD,21917.82
PAY0023922,O0007718,UPI,17188.44
PAY0023923,O0031068,UPI,9331.59
PAY0023924,O0055947,UPI,936.08
PAY0023925,O0009824,Card,22539.44
PAY0023926,O0049276,Unknown,1511.47
PAY0023927,O0039361,Card,12530.69
PAY0023928,O0026620,Unknown,4254.37
PAY0023929,O0075470,NetBanking,103.82
PAY0023930,O0091007,UPI,16181.48
PAY0023931,O0029096,NetBanking,20975.54
PAY0023932,O0081494,UPI,20244.19
PAY0023933,O0031593,NetBanking,9482.04
PAY0023934,O0014630,NetBanking,16903.62
PAY0023935,O0065801,UPI,6953.61
PAY0023936,O0093916,UPI,19700.25
PAY0023937,O0056633,NetBanking,13749.23
PAY0023938,O0006242,UPI,5565.24
PAY0023939,O0004848,Unknown,9067.71
PAY0023940,O0011891,UPI,7660.12
PAY0023941,O0011210,UPI,20782.64
PAY0023942,O0003433,COD,8591.87
PAY0023943,O0017757,UPI,18744.66
PAY0023944,O0011400,UPI,22820.45
PAY0023945,O0023432,Card,7146.35
PAY0023946,O0039362,UPI,1493.74
PAY0023947,O0056841,NetBanking,10880.97
PAY0023948,O0053313,UPI,18305.42
PAY0023949,O0072196,UPI,23687.44
PAY0023950,O0018909,NetBanking,9456.42
PAY0023951,O0029241,Unknown,16949.08
PAY0023952,O0018058,UPI,2628.62
PAY0023953,O0080333,NetBanking,22708.51
PAY0023954,O0092018,NetBanking,23394.25
PAY0023955,O0001189,COD,10440.78
PAY0023956,O0083744,UPI,1974.97
PAY0023957,O0025825,UPI,3296.3
PAY0023958,O0090878,NetBanking,369.33
PAY0023959,O0053655,NetBanking,4548.84
PAY0023960,O0090308,Unknown,4640.83
PAY0023961,O0022224,Unknown,24855.37
PAY0023963,O0029034,Unknown,18563.22
PAY0023964,O0061762,UPI,13953.68
PAY0023965,O0003161,COD,1488.51
PAY0023966,O0052164,Card,23781.49
PAY0023967,O0041891,Card,20083.45
PAY0023968,O0036269,COD,22252.17
PAY0023969,O0016396,UPI,10635.58
PAY0023970,O0070024,NetBanking,11304.28
PAY0023971,O0021111,Card,9926.33
PAY0023972,O0008760,Unknown,15947.33
PAY0023973,O0040591,UPI,8254.67
PAY0023974,O0009037,NetBanking,9051.66
PAY0023975,O0076751,UPI,15589.4
PAY0023976,O0085143,COD,10546.63
PAY0023977,O0027949,NetBanking,8967.39
PAY0023978,O0018848,Unknown,2584.43
PAY0023979,O0002927,NetBanking,9741.94
PAY0023981,O0002667,Unknown,12556.07
PAY0023982,O0052938,UPI,17707.1
PAY0023983,O0067787,NetBanking,11201.59
PAY0023984,O0003902,NetBanking,1970.86
PAY0023985,O0003005,UPI,3275.25
PAY0023986,O0022958,UPI,8141.0
PAY0023987,O0036061,UPI,13221.04
PAY0023988,O0096884,COD,18251.77
PAY0023989,O0042493,UPI,2288.43
PAY0023990,O0027524,NetBanking,14074.23
PAY0023991,O0098033,Unknown,15532.09
PAY0023992,O0051009,UPI,10328.41
PAY0023993,O0090962,Unknown,19709.73
PAY0023994,O0018618,Unknown,307.75
PAY0023995,O0001292,UPI,8866.82
PAY0023996,O0093051,Unknown,17344.25
PAY0023997,O0042843,COD,1690.34
PAY0023998,O0090265,COD,4194.09
PAY0023999,O0099588,UPI,2457.09
PAY0024000,O0006015,UPI,6217.36
PAY0024001,O0025343,NetBanking,14955.34
PAY0024002,O0035202,COD,6691.95
PAY0024003,O0025244,COD,15763.14
PAY0024004,O0055598,UPI,2782.56
PAY0024005,O0057793,COD,22401.05
PAY0024006,O0069149,COD,20373.56
PAY0024007,O0059157,UPI,12764.83
PAY0024008,O0021936,UPI,11690.36
PAY0024009,O0096404,UPI,5969.26
PAY0024010,O0025753,UPI,22262.54
PAY0024011,O0018426,NetBanking,6191.1
PAY0024012,O0038521,UPI,13274.02
PAY0024013,O0082946,NetBanking,8365.04
PAY0024014,O0023360,UPI,24504.91
PAY0024015,O0044012,Card,6660.38
PAY0024016,O0080454,Card,20468.78
PAY0024017,O0083726,Unknown,12537.49
PAY0024018,O0027984,COD,3639.18
PAY0024019,O0041073,UPI,11452.81
PAY0024020,O0021481,Card,18729.9
PAY0024021,O0043842,Unknown,4117.18
PAY0024022,O0014234,Unknown,17267.24
PAY0024023,O0052531,COD,19661.28
PAY0024024,O0041220,COD,9775.99
PAY0024025,O0030273,Unknown,23026.28
PAY0024026,O0092260,Unknown,20754.03
PAY0024027,O0090565,UPI,18725.98
PAY0024028,O0062386,Unknown,6482.89
PAY0024029,O0013243,NetBanking,21280.66
PAY0024030,O0004806,UPI,302.19
PAY0024031,O0019596,Card,6703.93
PAY0024032,O0083802,COD,6431.07
PAY0024033,O0083228,NetBanking,15518.72
PAY0024034,O0099063,UPI,1217.17
PAY0024035,O0030942,COD,10334.28
PAY0024036,O0018233,COD,23515.36
PAY0024037,O0001910,UPI,12387.54
PAY0024038,O0023506,UPI,16430.33
PAY0024039,O0076704,Unknown,10211.48
PAY0024040,O0048411,Card,13450.36
PAY0024041,O0034654,UPI,20676.4
PAY0024042,O0023697,UPI,9300.01
PAY0024044,O0050100,UPI,2635.9
PAY0024045,O0029023,Card,2147.72
PAY0024046,O0015513,NetBanking,17574.41
PAY0024047,O0001294,NetBanking,2163.01
PAY0024048,O0084541,NetBanking,11963.71
PAY0024049,O0015024,Card,12498.33
PAY0024050,O0033534,NetBanking,527.55
PAY0024051,O0064011,UPI,3320.83
PAY0024052,O0019299,Unknown,24099.97
PAY0024053,O0043440,Unknown,18832.73
PAY0024054,O0084115,UPI,7415.2
PAY0024055,O0000545,Unknown,1742.93
PAY0024056,O0045411,NetBanking,12858.63
PAY0024057,O0033531,UPI,2143.85
PAY0024058,O0012320,Card,6921.2
PAY0024059,O0095192,UPI,16298.28
PAY0024060,O0000378,COD,23031.6
PAY0024061,O0005635,COD,19849.74
PAY0024062,O0005160,COD,21621.94
PAY0024063,O0041710,UPI,5373.56
PAY0024064,O0062217,Unknown,16345.89
PAY0024065,O0094532,Card,20823.56
PAY0024066,O0077369,NetBanking,9531.7
PAY0024067,O0093663,UPI,17474.62
PAY0024068,O0092446,Unknown,9697.65
PAY0024069,O0085787,NetBanking,11545.88
PAY0024070,O0070746,UPI,23356.04
PAY0024071,O0096406,UPI,22453.98
PAY0024072,O0002255,COD,14346.53
PAY0024073,O0072459,NetBanking,24463.19
PAY0024074,O0015789,UPI,9645.64
PAY0024075,O0052591,UPI,2476.53
PAY0024076,O0023281,Card,24764.22
PAY0024077,O0068740,NetBanking,10173.26
PAY0024078,O0048718,UPI,19724.19
PAY0024079,O0044537,NetBanking,16056.09
PAY0024080,O0072447,Unknown,20015.75
PAY0024081,O0026911,UPI,10146.63
PAY0024082,O0071901,Card,18323.3
PAY0024083,O0068873,UPI,5229.5
PAY0024084,O0072252,COD,13268.03
PAY0024085,O0042222,UPI,20328.87
PAY0024086,O0078448,Card,20644.8
PAY0024087,O0017380,COD,23777.68
PAY0024088,O0013871,NetBanking,11045.41
PAY0024089,O0097882,NetBanking,19207.67
PAY0024090,O0061511,COD,16865.77
PAY0024091,O0078872,UPI,3412.46
PAY0024092,O0013458,NetBanking,18194.15
PAY0024093,O0075149,Card,1440.57
PAY0024094,O0012407,Card,7032.0
PAY0024095,O0022057,NetBanking,14895.22
PAY0024096,O0026047,NetBanking,19587.99
PAY0024098,O0076603,NetBanking,11263.23
PAY0024099,O0023858,UPI,13122.86
PAY0024100,O0078958,UPI,23288.52
PAY0024101,O0061726,COD,12050.46
PAY0024102,O0022903,Unknown,4555.94
PAY0024103,O0042008,Unknown,19021.03
PAY0024104,O0070698,UPI,8660.33
PAY0024105,O0038015,UPI,2055.99
PAY0024106,O0041213,UPI,17466.06
PAY0024107,O0045471,Card,13885.75
PAY0024108,O0076602,Unknown,22841.64
PAY0024109,O0083269,UPI,5055.45
PAY0024110,O0078775,NetBanking,864.96
PAY0024111,O0061234,UPI,8871.79
PAY0024112,O0091833,UPI,13890.54
PAY0024113,O0072650,UPI,3862.61
PAY0024114,O0066776,Card,19014.68
PAY0024115,O0024884,NetBanking,13520.05
PAY0024116,O0076970,COD,19869.56
PAY0024117,O0078556,Card,24738.41
PAY0024118,O0011740,COD,6446.33
PAY0024119,O0076570,UPI,3317.06
PAY0024120,O0071270,Card,15464.14
PAY0024121,O0076683,Unknown,1118.4
PAY0024122,O0022239,Unknown,16736.29
PAY0024123,O0024453,Card,13677.65
PAY0024124,O0017414,UPI,23169.69
PAY0024125,O0013865,UPI,16833.53
PAY0024126,O0048648,Card,3082.35
PAY0024127,O0089782,UPI,7528.32
PAY0024128,O0094701,Unknown,4477.58
PAY0024129,O0083618,COD,5362.5
PAY0024130,O0031401,COD,4673.53
PAY0024131,O0044945,Card,6234.2
PAY0024132,O0076451,NetBanking,23114.82
PAY0024133,O0038451,UPI,3049.04
PAY0024134,O0022999,COD,15330.99
PAY0024135,O0027747,Card,8387.85
PAY0024137,O0025819,COD,16845.96
PAY0024138,O0043617,Card,12111.2
PAY0024139,O0098998,NetBanking,15536.85
PAY0024140,O0070441,Card,12309.8
PAY0024141,O0003697,UPI,6107.54
PAY0024142,O0045684,NetBanking,9385.09
PAY0024143,O0000406,UPI,3961.79
PAY0024144,O0076601,NetBanking,1128.71
PAY0024145,O0066001,Unknown,15288.73
PAY0024146,O0020520,UPI,17123.5
PAY0024147,O0094956,COD,195.06
PAY0024148,O0036709,Unknown,893.4
PAY0024149,O0004119,UPI,16526.62
PAY0024150,O0056425,Unknown,13010.64
PAY0024151,O0008570,Card,8831.88
PAY0024152,O0055766,UPI,11720.45
PAY0024153,O0061593,COD,17908.2
PAY0024154,O0039224,Unknown,992.18
PAY0024155,O0044693,Unknown,18516.56
PAY0024156,O0054469,UPI,18032.77
PAY0024157,O0001763,COD,7284.22
PAY0024158,O0090189,Card,2044.19
PAY0024159,O0029974,Card,22356.4
PAY0024160,O0089221,Unknown,11439.89
PAY0024161,O0012187,Unknown,15771.37
PAY0024162,O0098314,Unknown,13409.99
PAY0024163,O0038324,UPI,18196.22
PAY0024164,O0077434,NetBanking,16046.31
PAY0024165,O0009858,UPI,11019.2
PAY0024166,O0073008,COD,20493.24
PAY0024167,O0001612,UPI,3277.66
PAY0024168,O0069678,Unknown,23662.06
PAY0024169,O0058533,NetBanking,2331.4
PAY0024170,O0011152,Card,14355.4
PAY0024171,O0081090,NetBanking,7217.36
PAY0024172,O0085473,UPI,3173.54
PAY0024173,O0069274,NetBanking,15246.87
PAY0024174,O0002566,NetBanking,7510.59
PAY0024175,O0045973,NetBanking,9823.02
PAY0024176,O0035752,COD,15161.04
PAY0024177,O0052849,Card,9473.21
PAY0024178,O0047162,Card,8136.7
PAY0024179,O0015149,NetBanking,8201.77
PAY0024180,O0086796,NetBanking,13111.97
PAY0024181,O0013718,UPI,16736.59
PAY0024182,O0044321,Card,20066.19
PAY0024183,O0048549,Unknown,7136.94
PAY0024184,O0085905,COD,20012.58
PAY0024185,O0042635,UPI,21289.55
PAY0024186,O0018932,Card,2376.44
PAY0024187,O0021667,COD,967.09
PAY0024188,O0007853,NetBanking,6830.09
PAY0024189,O0066120,NetBanking,15040.59
PAY0024190,O0095212,NetBanking,5416.87
PAY0024191,O0056165,NetBanking,9730.47
PAY0024192,O0036707,Card,2633.23
PAY0024193,O0024337,Unknown,7495.04
PAY0024194,O0014062,Unknown,20584.19
PAY0024195,O0067734,NetBanking,23479.69
PAY0024196,O0015151,UPI,13407.34
PAY0024197,O0017333,NetBanking,7057.56
PAY0024198,O0029914,UPI,17460.88
PAY0024199,O0027586,NetBanking,8099.94
PAY0024200,O0022052,NetBanking,6643.58
PAY0024201,O0012497,UPI,11632.97
PAY0024202,O0018257,COD,514.31
PAY0024203,O0025326,UPI,5478.64
PAY0024204,O0098734,Card,13526.89
PAY0024205,O0058921,Card,12836.02
PAY0024206,O0077534,UPI,2126.81
PAY0024207,O0036543,Card,13020.05
PAY0024208,O0065623,NetBanking,7978.44
PAY0024209,O0024373,Card,23907.1
PAY0024210,O0090255,Unknown,2606.09
PAY0024211,O0043385,UPI,14604.3
PAY0024212,O0035020,COD,24099.23
PAY0024213,O0018509,UPI,14770.29
PAY0024214,O0015066,UPI,3576.78
PAY0024215,O0057846,Unknown,15312.77
PAY0024216,O0000845,UPI,15323.43
PAY0024217,O0004706,Card,1048.88
PAY0024218,O0014666,NetBanking,17680.7
PAY0024219,O0084017,Unknown,-4.47
PAY0024220,O0083118,UPI,22879.65
PAY0024221,O0055225,UPI,17296.5
PAY0024222,O0092664,UPI,17065.96
PAY0024223,O0032748,Unknown,3486.28
PAY0024224,O0013817,UPI,4385.86
PAY0024225,O0004090,NetBanking,18959.53
PAY0024226,O0047313,Card,13281.85
PAY0024227,O0000294,Card,12301.15
PAY0024228,O0070623,Card,14407.44
PAY0024229,O0025016,Card,7240.88
PAY0024230,O0085838,NetBanking,3753.52
PAY0024231,O0005245,COD,3262.19
PAY0024232,O0092192,Card,357.4
PAY0024233,O0000432,COD,1065.65
PAY0024234,O0012675,UPI,13006.4
PAY0024235,O0077082,UPI,8569.84
PAY0024236,O0076028,Card,907.7
PAY0024237,O0055703,NetBanking,19525.06
PAY0024238,O0049688,COD,12699.47
PAY0024239,O0069912,NetBanking,5881.6
PAY0024240,O0088433,NetBanking,6640.54
PAY0024241,O0011204,COD,12690.24
PAY0024242,O0051986,UPI,24378.55
PAY0024243,O0048283,COD,4432.41
PAY0024244,O0025255,NetBanking,10103.44
PAY0024245,O0034485,UPI,13791.17
PAY0024246,O0079429,Unknown,983.09
PAY0024247,O0010701,UPI,6844.0
PAY0024248,O0037601,Unknown,19465.44
PAY0024249,O0052978,Card,7355.54
PAY0024250,O0037916,COD,8828.67
PAY0024251,O0036001,Unknown,24745.36
PAY0024252,O0022251,UPI,16896.83
PAY0024253,O0013528,UPI,14245.36
PAY0024254,O0078374,UPI,23347.92
PAY0024255,O0081278,UPI,4715.3
PAY0024256,O0074740,Unknown,11467.13
PAY0024257,O0006721,Card,15172.69
PAY0024258,O0096062,UPI,14133.5
PAY0024259,O0089665,Unknown,18374.04
PAY0024260,O0015081,COD,12662.67
PAY0024261,O0037726,COD,12011.38
PAY0024262,O0018160,Unknown,12854.99
PAY0024263,O0092203,NetBanking,15676.82
PAY0024264,O0008759,Card,866.01
PAY0024265,O0033526,UPI,1725.7
PAY0024266,O0001548,UPI,4990.72
PAY0024267,O0087770,COD,23922.39
PAY0024268,O0084604,COD,3692.15
PAY0024269,O0055511,NetBanking,18594.26
PAY0024270,O0088821,NetBanking,3730.83
PAY0024271,O0028804,COD,154.99
PAY0024272,O0016893,UPI,10464.54
PAY0024273,O0071157,NetBanking,2497.42
PAY0024274,O0007482,Card,8015.37
PAY0024275,O0034044,NetBanking,15048.33
PAY0024276,O0030401,Unknown,7864.3
PAY0024277,O0006288,UPI,19676.49
PAY0024278,O0006018,UPI,10024.74
PAY0024279,O0054932,COD,4418.91
PAY0024280,O0085668,NetBanking,10941.94
PAY0024281,O0003585,NetBanking,21096.49
PAY0024282,O0053403,UPI,9676.49
PAY0024283,O0034804,UPI,2108.2
PAY0024284,O0075105,COD,2292.07
PAY0024285,O0088671,UPI,9202.92
PAY0024286,O0035851,Unknown,3219.19
PAY0024287,O0075591,UPI,18572.92
PAY0024288,O0000013,UPI,4603.85
PAY0024289,O0041965,UPI,7338.53
PAY0024290,O0060247,Card,22611.62
PAY0024291,O0027796,COD,16717.4
PAY0024292,O0026368,COD,15076.33
PAY0024293,O0016005,COD,14047.13
PAY0024294,O0026334,COD,6758.37
PAY0024295,O0042280,NetBanking,18435.55
PAY0024296,O0083285,COD,8746.21
PAY0024297,O0011389,COD,4515.48
PAY0024298,O0087355,UPI,8886.72
PAY0024299,O0099546,UPI,13828.7
PAY0024300,O0086787,COD,7782.26
PAY0024301,O0039374,COD,8716.2
PAY0024302,O0080145,UPI,19324.61
PAY0024303,O0070287,COD,24122.22
PAY0024304,O0069360,UPI,23953.81
PAY0024305,O0062585,Card,6906.22
PAY0024306,O0005540,UPI,23445.86
PAY0024307,O0043622,NetBanking,23008.28
PAY0024308,O0058086,NetBanking,14139.8
PAY0024309,O0075968,UPI,11851.84
PAY0024310,O0012411,Unknown,21589.87
PAY0024311,O0034718,Unknown,3137.52
PAY0024312,O0017567,Unknown,22788.29
PAY0024313,O0093699,UPI,19897.11
PAY0024314,O0065968,UPI,24526.19
PAY0024315,O0046940,UPI,3886.43
PAY0024316,O0064521,Card,13333.94
PAY0024317,O0005846,COD,24103.45
PAY0024318,O0030197,Card,14804.35
PAY0024319,O0045597,NetBanking,6086.0
PAY0024320,O0003658,Card,24763.06
PAY0024321,O0032428,Card,2615.29
PAY0024322,O0088370,Card,22261.41
PAY0024323,O0086447,Unknown,22167.91
PAY0024324,O0071219,UPI,3892.92
PAY0024325,O0091686,Unknown,20824.89
PAY0024326,O0074835,UPI,16893.76
PAY0024327,O0017025,COD,17563.15
PAY0024328,O0056886,Unknown,17251.16
PAY0024329,O0060308,Card,2252.52
PAY0024330,O0069921,NetBanking,11833.85
PAY0024331,O0013018,Card,15414.74
PAY0024332,O0022189,UPI,16279.43
PAY0024333,O0070068,Card,10038.33
PAY0024334,O0009064,NetBanking,1274.63
PAY0024335,O0024367,Unknown,10258.98
PAY0024336,O0001187,UPI,16234.35
PAY0024337,O0019417,NetBanking,15176.81
PAY0024338,O0067881,UPI,2359.42
PAY0024339,O0087418,UPI,22353.01
PAY0024340,O0001474,Card,19580.61
PAY0024341,O0060914,UPI,22182.87
PAY0024342,O0027379,Unknown,11841.68
PAY0024343,O0027370,UPI,13212.34
PAY0024344,O0067047,NetBanking,19814.52
PAY0024345,O0081669,Card,24014.35
PAY0024346,O0081868,NetBanking,5046.78
PAY0024347,O0019654,Card,9020.77
PAY0024348,O0057836,NetBanking,23991.69
PAY0024349,O0040034,UPI,6821.76
PAY0024350,O0043162,UPI,6696.86
PAY0024351,O0079276,UPI,22903.91
PAY0024352,O0086343,NetBanking,10680.1
PAY0024353,O0028192,COD,22107.85
PAY0024354,O0043450,UPI,14545.49
PAY0024355,O0042696,COD,11041.06
PAY0024356,O0085484,NetBanking,22525.56
PAY0024357,O0070007,NetBanking,2529.16
PAY0024358,O0027533,NetBanking,10462.18
PAY0024359,O0095148,UPI,16935.91
PAY0024360,O0011143,Unknown,12803.31
PAY0024361,O0063923,Card,11069.79
PAY0024362,O0098125,NetBanking,19315.59
PAY0024363,O0073876,Unknown,21838.87
PAY0024364,O0047322,UPI,11526.9
PAY0024365,O0042156,UPI,14688.83
PAY0024366,O0056314,Unknown,10106.85
PAY0024367,O0038464,Card,15611.92
PAY0024368,O0057441,COD,24589.62
PAY0024369,O0012482,COD,20062.71
PAY0024370,O0036547,Unknown,7779.43
PAY0024371,O0088966,Card,6426.55
PAY0024372,O0094736,Unknown,12865.73
PAY0024373,O0002718,UPI,16366.03
PAY0024374,O0008858,UPI,23629.0
PAY0024375,O0017672,COD,6896.45
PAY0024376,O0060716,COD,3785.92
PAY0024377,O0065536,Card,16752.46
PAY0024378,O0032731,UPI,5082.15
PAY0024379,O0085742,Unknown,19154.22
PAY0024380,O0080251,COD,2340.77
PAY0024381,O0051108,COD,9284.97
PAY0024382,O0020774,NetBanking,4267.91
PAY0024383,O0053190,Unknown,2383.28
PAY0024384,O0059523,Unknown,15371.28
PAY0024385,O0006414,UPI,3263.87
PAY0024386,O0050164,Card,5832.51
PAY0024387,O0040057,UPI,1811.79
PAY0024388,O0037002,NetBanking,14900.02
PAY0024389,O0060240,Card,5611.14
PAY0024390,O0065113,NetBanking,20839.11
PAY0024391,O0064924,COD,5058.13
PAY0024392,O0027797,UPI,7033.3
PAY0024393,O0028604,UPI,2262.66
PAY0024394,O0083620,Card,11499.55
PAY0024395,O0030508,UPI,17684.93
PAY0024396,O0021917,COD,6669.14
PAY0024397,O0044419,COD,2783.19
PAY0024398,O0072559,Card,17050.75
PAY0024399,O0038324,Unknown,10748.66
PAY0024400,O0077824,Unknown,16155.93
PAY0024401,O0038919,COD,14705.66
PAY0024402,O0062172,UPI,22614.91
PAY0024403,O0086645,UPI,24571.78
PAY0024404,O0038837,Unknown,23511.95
PAY0024405,O0082254,UPI,12218.12
PAY0024406,O0029334,Card,11475.04
PAY0024407,O0099551,NetBanking,22196.19
PAY0024408,O0009891,Card,20123.21
PAY0024409,O0029547,UPI,20748.01
PAY0024410,O0065702,NetBanking,9644.41
PAY0024411,O0088119,NetBanking,4368.62
PAY0024412,O0091487,Card,13598.53
PAY0024413,O0001592,Unknown,18088.27
PAY0024414,O0015622,NetBanking,3172.36
PAY0024415,O0081658,NetBanking,10128.7
PAY0024416,O0092991,Card,7423.19
PAY0024417,O0065198,UPI,14091.49
PAY0024418,O0046858,NetBanking,23088.24
PAY0024419,O0070497,UPI,15990.34
PAY0024420,O0038275,Card,10192.91
PAY0024421,O0062646,COD,15279.24
PAY0024422,O0038155,Card,2586.03
PAY0024423,O0065972,NetBanking,24076.69
PAY0024424,O0072591,Unknown,14473.13
PAY0024425,O0089020,NetBanking,6808.76
PAY0024426,O0075236,Unknown,280.15
PAY0024427,O0058587,UPI,6429.42
PAY0024428,O0077695,NetBanking,24215.07
PAY0024429,O0014633,UPI,14697.79
PAY0024430,O0009502,UPI,450.26
PAY0024431,O0065288,NetBanking,44.82
PAY0024432,O0055964,COD,9615.6
PAY0024433,O0055572,COD,3901.35
PAY0024434,O0069338,Unknown,8241.93
PAY0024435,O0054031,NetBanking,4559.54
PAY0024436,O0034103,COD,11967.12
PAY0024437,O0080624,UPI,19820.97
PAY0024438,O0053859,COD,17323.66
PAY0024439,O0024758,COD,11007.16
PAY0024440,O0050471,UPI,24126.21
PAY0024441,O0034325,COD,20902.97
PAY0024442,O0043168,UPI,24593.11
PAY0024443,O0035857,COD,2809.99
PAY0024444,O0058230,UPI,7568.71
PAY0024445,O0064600,UPI,14931.41
PAY0024446,O0050272,NetBanking,4329.08
PAY0024447,O0015970,UPI,12655.48
PAY0024448,O0082679,NetBanking,24962.5
PAY0024449,O0037749,UPI,-67.35
PAY0024450,O0093936,NetBanking,16391.32
PAY0024451,O0080211,Card,3848.88
PAY0024452,O0093696,Card,15302.25
PAY0024453,O0002328,Unknown,8179.81
PAY0024454,O0025772,UPI,2046.19
PAY0024455,O0025903,UPI,127.57
PAY0024456,O0075655,Card,4714.25
PAY0024457,O0046779,UPI,24163.56
PAY0024458,O0004732,COD,19870.8
PAY0024459,O0072680,NetBanking,1163.21
PAY0024460,O0015223,NetBanking,20972.39
PAY0024461,O0019422,COD,3820.19
PAY0024462,O0004866,Unknown,676.32
PAY0024463,O0004244,UPI,5644.12
PAY0024464,O0017451,UPI,15991.31
PAY0024465,O0060035,Card,18218.69
PAY0024466,O0041957,COD,14795.78
PAY0024467,O0044534,UPI,11144.72
PAY0024468,O0006591,Unknown,2608.22
PAY0024469,O0013777,UPI,23296.59
PAY0024470,O0045024,UPI,22676.35
PAY0024471,O0094340,NetBanking,14795.95
PAY0024472,O0057408,Card,4586.0
PAY0024473,O0040591,COD,4388.98
PAY0024474,O0038827,Unknown,20082.25
PAY0024475,O0056933,COD,18574.89
PAY0024476,O0057243,UPI,20712.44
PAY0024477,O0076745,Unknown,9749.06
PAY0024478,O0007209,Card,22914.1
